userId_1,userId_2,movieIds
58,94,19 21 32 39 44 47 110 150 153 161 165 185 208 225 231 253 266 282 288 292 296 317 318 337 344 356 357 364 367 377 380 435 457 480 500 587 588 589 590 592 597 
58,95,7 32 39 293 480 539 589 
58,96,50 110 150 296 367 377 380 454 480 527 589 648 780 
58,97,377 
58,98,356 364 
58,99,22 150 153 161 165 168 196 225 231 234 248 253 266 276 282 288 292 293 296 315 318 333 337 339 344 349 380 435 555 588 592 
58,100,3 19 62 168 222 223 234 261 266 296 356 357 368 377 380 497 508 539 555 587 590 592 594 597 648 
59,1,110 260 367 480 527 552 593 608 648 733 780 1090 1097 1196 1208 1210 1219 1222 1224 1552 1573 1580 1617 1625 1927 2028 2174 2427 2571 2616 2944 2987 3386 3448 3450 3479 3489 5060 
59,2,
59,3,527 647 1263 
59,4,260 593 608 648 904 912 1086 1094 1183 1188 1196 1219 1250 1580 1617 2076 2174 2571 2763 3204 3386 3489 
59,5,110 367 527 589 608 
59,6,10 41 105 110 350 367 480 527 552 589 593 608 647 780 
59,7,260 480 589 593 648 750 780 924 1183 1196 1208 1210 1219 1610 1617 2671 
59,8,10 110 367 480 527 593 
59,9,41 922 1674 
59,10,912 1247 2571 2671 
59,11,10 110 480 589 593 648 733 780 1210 1552 1573 1918 2028 
59,12,
59,13,2174 2571 
59,14,105 110 367 480 527 552 593 
59,15,260 527 589 780 858 1196 1210 2028 2571 
59,16,111 260 527 541 593 608 750 858 904 912 913 1188 1196 1208 1219 1222 1247 1252 1299 1617 2427 2571 
59,17,110 111 260 480 527 541 589 593 750 780 858 904 1090 1196 1210 1221 1222 1252 1263 2028 2571 
59,18,110 111 260 367 480 527 541 589 593 608 648 780 858 904 913 924 1086 1196 1208 1210 1212 1219 1221 1222 1247 1252 1580 1617 1625 1918 2028 2571 3462 
59,19,10 260 350 367 480 541 589 648 733 903 904 906 913 924 965 1086 1097 1196 1210 1219 1269 1552 1573 1580 1610 1617 1625 1722 1918 2174 2294 2550 2571 2763 2968 2987 3448 3450 3471 3479 3489 
59,20,1097 1722 2294 2987 
59,21,10 260 367 480 541 589 648 733 780 858 1196 1210 1221 1573 1580 1722 1918 2174 2571 2671 2763 3462 3489 
59,22,541 858 1953 2160 2968 3489 
59,23,541 608 750 858 904 912 913 924 1208 1212 1221 1222 1233 1252 1617 2726 3462 
59,24,552 593 608 733 780 1580 2028 2571 
59,25,260 527 2028 2571 
59,26,10 593 
59,27,260 367 480 648 780 913 924 969 1097 1196 1210 1222 1247 1250 1580 2174 2294 2944 3448 3471 3479 3489 5060 
59,28,110 260 480 527 541 589 593 608 647 733 780 858 924 1196 1208 1210 1221 1222 1233 1480 1580 1610 1617 1625 1953 2028 2427 2571 2763 2944 2968 3256 3386 
59,29,750 780 858 904 924 1208 1222 1224 1250 1617 2028 2944 
59,30,110 260 589 1196 1210 2571 
59,31,10 648 733 780 912 1196 1361 5060 
59,32,260 527 593 608 648 733 780 912 1086 1183 1196 1224 
59,33,110 527 589 593 608 1183 1188 1210 1580 1610 1617 1918 2028 2294 2571 
59,34,10 110 589 780 1580 2571 2671 3489 
59,35,
59,36,552 904 1086 1090 1094 1222 1252 1617 
59,37,593 
59,38,105 110 350 367 480 527 552 593 648 
59,39,260 589 593 608 858 924 1097 1196 1210 1219 1221 1610 1617 2174 2571 2987 
59,40,110 111 350 367 
59,41,111 541 593 608 750 924 1097 1208 1219 1222 2028 2160 2571 2671 
59,42,10 110 260 350 527 552 593 647 648 733 780 858 912 924 1090 1094 1097 1196 1210 1221 1222 1552 1573 1580 1610 1617 1625 1674 1722 1918 2028 2294 2352 2427 2571 2671 2763 2968 2987 3256 3448 3450 
59,43,10 110 350 367 480 552 589 648 
59,44,260 648 733 780 1210 1552 
59,45,110 260 367 480 541 552 589 593 648 733 780 858 903 924 1097 1196 1210 1221 1573 1580 1610 2028 2174 2571 2616 2763 2944 2987 3489 
59,46,10 110 111 367 593 
59,47,593 1097 1580 2028 2671 
59,48,780 1580 1625 2571 
59,49,110 527 1097 2028 2571 
59,50,111 541 593 608 750 858 903 924 969 1208 1252 1263 1580 2160 2571 3462 
59,51,111 260 527 589 593 858 912 924 965 1090 1196 1224 1244 1580 1674 1918 1953 3471 3489 5060 
59,52,260 733 1196 1210 2571 
59,53,922 2616 
59,54,110 480 589 593 
59,55,2427 2763 
59,56,10 110 367 480 589 593 733 
59,57,10 110 260 367 480 527 541 552 589 593 608 648 733 750 780 858 903 904 912 913 922 924 969 1094 1183 1196 1208 1210 1212 1221 1222 1250 1252 1269 1552 1573 1580 1610 1617 1674 1722 1953 2028 2067 2174 2571 2616 2968 2987 3256 3386 3471 3479 3489 5060 
59,58,110 350 367 480 527 552 589 648 780 
59,60,527 858 2067 3386 
59,61,593 1090 1208 2174 
59,62,110 260 527 593 858 1097 1196 1210 1221 1580 1610 2028 2571 
59,63,10 110 111 260 367 480 527 589 608 648 780 858 912 913 924 969 1097 1196 1208 1210 1221 1222 1580 1617 2028 2571 
59,64,110 111 260 350 367 480 527 589 593 608 647 780 858 924 1090 1094 1097 1183 1196 1208 1210 1221 1222 1250 1263 1552 1580 1617 1625 1953 2028 2174 2294 2427 2571 2987 3386 3450 3489 
59,65,527 2028 
59,66,110 111 260 480 541 589 593 608 780 903 912 922 1090 1094 1196 1210 1222 1224 1247 1252 1610 1625 1918 2020 2028 2571 2763 2987 
59,67,589 1580 2028 2571 
59,68,10 110 260 350 367 480 527 541 552 589 593 608 647 648 780 858 912 924 1090 1097 1196 1208 1210 1219 1221 1222 1552 1573 1580 1610 1617 1625 1674 1722 1918 2028 2067 2174 2294 2427 2571 2616 2671 2763 2987 3448 3450 3471 3489 
59,69,260 541 589 593 924 1196 1210 1580 1610 2571 
59,70,527 858 1097 1210 1250 1269 
59,71,260 589 608 647 648 733 780 1210 
59,72,110 260 527 589 593 648 780 858 912 1196 1210 1221 2427 2571 
59,73,260 924 2028 
59,74,111 608 858 903 1094 1208 1212 1219 1221 1247 1252 1263 1617 2076 2160 
59,75,260 541 589 903 912 924 928 1090 1196 1610 2571 
59,76,111 260 480 541 589 593 608 750 858 1196 1208 1221 1247 1250 2571 
59,77,260 1196 1210 2571 
59,78,260 480 589 593 608 648 780 1552 2571 
59,79,260 480 589 858 1196 1210 1221 1222 1580 1610 2028 2076 2427 2571 2944 3256 
59,80,593 648 858 1221 1625 2571 2763 
59,81,10 110 367 480 589 
59,82,10 110 260 367 480 589 648 733 780 858 1196 1210 1221 1552 1573 1580 2028 2571 2987 
59,83,110 480 541 750 924 1090 1222 1250 2028 3462 
59,84,10 105 260 350 480 527 593 608 647 733 858 904 912 922 1090 1094 1097 1196 1208 1210 1219 1244 1247 1263 1269 1299 5060 
59,85,527 1183 1480 1696 
59,86,260 480 648 780 1097 1196 1210 2028 2571 
59,87,3504 
59,88,527 1625 
59,89,750 1269 1580 2294 2987 3462 
59,90,260 608 780 1183 
59,91,10 41 110 111 260 350 367 480 541 552 589 593 608 648 733 750 780 858 903 904 912 924 1094 1097 1183 1196 1208 1210 1219 1221 1552 1573 1580 1610 1617 2028 2076 2160 2174 2571 2944 2987 3471 5060 
59,92,
59,93,10 110 260 367 480 527 552 593 648 733 1097 1552 1580 2028 2174 2968 
59,94,10 110 367 480 589 593 
59,95,260 480 541 589 608 913 924 1094 1196 1208 1210 1221 1247 1617 2028 2571 2968 
59,96,110 260 367 480 527 589 648 733 780 858 1094 1097 1188 1210 1221 1610 1617 1625 2028 2174 2294 2571 2944 3256 
59,97,593 858 1210 2028 2571 3448 
59,98,593 608 858 904 1219 
59,99,10 
59,100,648 1299 1580 1674 2028 2671 
60,1,50 362 527 3386 
60,2,318 58559 
60,3,527 
60,4,1203 2150 3386 
60,5,50 318 527 
60,6,50 60 318 362 455 527 783 
60,7,50 
60,8,50 318 527 
60,9,
60,10,58559 
60,11,318 
60,12,
60,13,
60,14,318 455 527 
60,15,318 527 858 2150 58559 
60,16,50 318 527 858 1203 58559 
60,17,50 318 527 858 6016 58559 
60,18,50 318 527 858 1203 58559 
60,19,48 362 455 783 832 1562 2150 3424 
60,20,48 362 783 
60,21,48 858 2724 58559 
60,22,318 858 58559 
60,23,50 858 1203 3424 
60,24,50 318 58559 
60,25,527 58559 
60,26,
60,27,48 60 455 783 2150 
60,28,50 318 527 858 3386 58559 
60,29,50 318 858 1242 
60,30,318 58559 
60,31,783 
60,32,50 318 527 
60,33,50 318 527 805 2724 
60,34,318 
60,35,50 60 
60,36,318 
60,37,318 
60,38,48 50 318 527 
60,39,50 858 
60,40,48 60 318 362 
60,41,50 2724 6016 
60,42,50 318 527 805 858 2724 
60,43,48 60 318 362 783 
60,44,805 
60,45,50 362 783 832 858 1242 
60,46,50 318 
60,47,318 1203 
60,48,48 
60,49,318 527 
60,50,318 783 858 58559 
60,51,527 858 2150 2724 58559 
60,52,318 58559 
60,53,
60,54,50 318 
60,55,
60,56,318 
60,57,50 527 783 858 1242 1562 2067 2150 3386 
60,58,48 50 318 362 455 527 
60,59,527 858 2067 3386 
60,61,50 318 
60,62,318 527 858 1203 58559 
60,63,50 318 527 858 1203 6016 58559 
60,64,48 50 318 527 783 858 1203 3386 6016 
60,65,318 527 58559 
60,66,50 318 805 1203 1242 
60,67,318 
60,68,48 50 318 455 527 783 805 832 858 1562 2067 2150 2724 58559 
60,69,50 318 
60,70,318 527 858 
60,71,
60,72,50 318 527 858 
60,73,58559 
60,74,858 3424 6016 
60,75,
60,76,48 318 858 6016 58559 
60,77,58559 
60,78,318 
60,79,858 1242 2150 
60,80,50 318 858 58559 
60,81,318 
60,82,832 858 1562 
60,83,318 6016 58559 
60,84,50 318 527 805 858 1203 1242 
60,85,527 
60,86,318 58559 
60,87,60 
60,88,50 318 527 58559 
60,89,
60,90,805 
60,91,50 318 832 858 1242 
60,92,
60,93,60 318 362 527 1562 
60,94,318 
60,95,3424 6016 
60,96,50 527 858 
60,97,858 
60,98,858 
60,99,318 
60,100,1203 
61,1,50 235 593 1080 1089 1090 1208 1213 1214 1258 2012 2174 
61,2,318 6874 
61,3,3949 
61,4,32 235 593 1080 1213 1304 2174 4226 
61,5,50 266 318 
61,6,16 32 50 266 293 318 593 
61,7,50 593 1101 1208 1917 4993 5952 7153 
61,8,32 50 235 318 593 
61,9,2012 4993 5952 
61,10,4993 5952 7153 
61,11,318 593 1101 1917 
61,12,
61,13,2174 4011 
61,14,32 266 318 593 
61,15,293 318 1214 1653 2012 3949 4226 4993 5952 6502 6874 7438 
61,16,50 293 318 593 1089 1201 1208 1213 1214 3949 4011 4226 4878 4993 5952 7153 7361 
61,17,50 293 318 593 1089 1090 1201 1213 1258 3949 4226 4993 5952 7153 
61,18,16 32 50 235 293 318 555 593 1080 1089 1201 1208 1213 1214 1653 1917 2012 3949 4011 4226 4993 5952 6874 7153 7361 7438 27831 
61,19,32 173 235 293 1089 1214 1258 1653 1917 2012 2174 2710 
61,20,4226 4993 5952 
61,21,293 1214 2012 2174 4993 5952 6874 7153 7438 
61,22,318 3949 4226 4878 4993 6502 6874 7153 7361 7438 30707 
61,23,32 50 293 1080 1089 1208 1213 1214 1258 3949 4226 6874 7438 
61,24,32 50 318 593 1653 
61,25,4993 5952 7153 
61,26,593 
61,27,1101 1201 1304 2012 2174 
61,28,16 32 50 293 318 555 593 1080 1089 1101 1201 1208 1213 1214 1653 2012 3949 4011 4226 4878 4993 5952 6502 6796 6874 7153 7361 7438 27831 30707 
61,29,50 318 1201 1208 1213 6502 
61,30,318 4993 5952 7153 
61,31,1214 
61,32,32 50 318 593 1080 
61,33,32 50 293 318 593 1213 1653 
61,34,318 4226 5952 6874 7438 
61,35,50 235 266 
61,36,318 1090 2012 
61,37,318 593 
61,38,50 235 266 318 555 593 
61,39,32 50 593 1089 1213 1214 1258 2174 
61,40,173 235 266 318 
61,41,50 293 593 1089 1208 1213 1214 1258 3949 4011 4226 4878 5952 6874 7361 7438 30707 
61,42,16 50 173 318 555 593 1089 1090 1101 1213 1653 
61,43,173 318 
61,44,
61,45,32 50 173 593 1080 1101 1213 1258 1653 2012 2174 2710 4011 4993 
61,46,32 50 173 266 318 593 
61,47,318 593 3949 4878 30707 
61,48,1653 
61,49,318 1214 
61,50,32 318 593 1080 1101 1201 1208 1258 3949 4226 6874 7438 
61,51,555 593 1090 1201 1214 1304 3949 4878 6502 7438 
61,52,293 318 6874 7153 7361 7438 
61,53,
61,54,32 50 318 593 
61,55,4011 27831 
61,56,173 318 593 
61,57,32 50 235 593 1080 1101 1201 1208 1304 1653 2174 
61,58,32 50 173 266 293 318 555 
61,59,593 1090 1208 2174 
61,60,50 318 
61,62,293 318 593 1089 1653 2012 3949 4011 4878 4993 5952 6874 7153 7361 7438 27831 
61,63,32 50 293 318 555 1080 1089 1201 1208 1213 1214 3949 4011 4226 4878 4993 5952 6502 6874 7153 7361 7438 
61,64,16 32 50 266 293 318 555 593 1089 1090 1101 1208 1213 1214 1258 1917 2174 2710 3949 4011 4226 4878 4993 5952 6502 6796 6874 7153 7361 7438 30707 
61,65,318 4226 4993 7153 
61,66,32 50 293 318 555 593 1080 1089 1090 1201 1213 1214 1258 1917 2710 4226 4993 5952 6874 7153 7361 7438 
61,67,293 318 2012 4011 4993 5952 7153 
61,68,16 50 173 266 293 318 555 593 1089 1090 1101 1201 1208 1213 1214 1258 1653 1917 2012 2174 2710 3949 4011 4226 4878 4993 5952 6502 6874 7153 7361 7438 27831 
61,69,50 318 593 1101 1258 1917 
61,70,318 1304 7361 
61,71,1101 
61,72,32 50 318 593 
61,73,4226 4878 6874 7438 
61,74,1208 3949 4226 4878 30707 
61,75,173 1090 1214 1653 4993 5952 7153 
61,76,318 593 1080 1089 1201 1208 1213 1214 1258 4226 4878 5952 6874 7153 30707 
61,77,4226 4878 4993 5952 7153 7361 7438 
61,78,32 318 593 
61,79,
61,80,32 50 318 593 1214 1258 4226 4878 6502 6874 7438 
61,81,32 318 
61,82,293 1089 1101 1201 1214 2012 4993 7153 
61,83,318 1090 1258 1653 4226 4993 5952 6502 6874 7153 7438 
61,84,50 235 266 318 593 1090 1101 1208 1213 1214 1258 1304 
61,85,
61,86,318 4226 4993 5952 7153 7361 
61,87,
61,88,16 50 318 4226 4878 4993 5952 6502 6874 7153 7438 
61,89,1080 
61,90,32 
61,91,16 32 50 173 235 266 293 318 555 593 1080 1089 1101 1201 1208 1213 1214 1258 1304 1653 1917 2012 2174 2710 3949 4226 4878 4993 5952 6874 7153 7438 
61,92,
61,93,173 318 593 1917 2012 2174 
61,94,32 266 318 593 
61,95,32 293 1089 1208 1214 1653 4878 5952 6502 6796 7361 
61,96,50 1089 1214 1304 2174 
61,97,593 4011 4993 
61,98,593 1214 1258 4226 7153 
61,99,266 293 318 555 
61,100,16 235 266 555 1101 1213 2710 
62,1,6 47 110 260 296 356 527 593 1089 1097 1196 1198 1210 1265 1270 1291 1580 1732 2012 2028 2115 2329 2571 2617 2628 2959 3147 3578 3793 
62,2,318 1704 3578 6874 48516 58559 60756 68157 71535 74458 79132 91529 91658 99114 106782 109487 112552 115713 122882 
62,3,527 3949 
62,4,47 260 296 593 1196 1198 1203 1265 1291 1580 1704 1732 2571 2628 2762 2959 4896 
62,5,110 296 318 344 410 527 
62,6,2 6 47 110 293 296 318 344 356 410 527 593 
62,7,260 356 593 1196 1210 1246 1270 1610 1682 2628 2762 3114 3578 3793 3977 3994 4223 4306 4896 4963 4993 4995 5349 5378 5445 5459 5502 5618 5816 5952 5989 6333 6365 6534 6539 6863 6934 7143 7153 8360 8368 8636 8961 8972 8984 32587 33162 33493 33794 45499 45517 48516 49272 
62,8,2 47 110 296 318 356 527 586 593 
62,9,1198 1270 2011 2012 2023 4993 5378 5445 5952 
62,10,296 356 2571 2762 2959 3578 4306 4993 4995 5952 7153 7293 7458 8529 8636 8961 33679 33794 47099 49272 51662 58047 58559 63113 63992 64969 68954 69844 72011 72998 73017 78772 81845 88163 91529 96079 97938 104374 106489 106782 109374 109487 136020 140110 
62,11,6 110 318 356 593 1210 1704 1721 2028 
62,12,1265 1721 63992 
62,13,47 1198 1721 2571 3578 3793 3977 4011 4148 
62,14,47 110 296 318 344 356 527 586 593 
62,15,47 260 293 296 318 356 527 858 1196 1198 1210 1265 1270 1653 2011 2012 2028 2329 2571 2762 2959 3147 3578 3949 3994 4306 4993 4995 5445 5618 5952 5989 6874 7254 7438 8360 8961 33493 48780 56174 58559 59315 60069 68237 68954 69757 72998 79132 84152 85414 89745 91500 91529 94864 96610 97938 99114 101864 109374 109487 110102 111759 112556 112852 115149 115713 122882 122886 122904 122922 122924 166528 166635 
62,16,47 260 293 296 318 356 527 593 858 1089 1193 1196 1198 1203 1704 2329 2571 2762 2959 3000 3949 4011 4878 4973 4993 5618 5952 7153 7361 48394 58559 60069 68954 79132 91529 
62,17,47 110 260 293 296 318 356 527 593 858 1089 1193 1196 1198 1210 1221 1270 1291 1732 2028 2329 2571 2762 2959 3147 3949 4993 5618 5952 7153 31658 33794 48394 48516 58559 60069 68157 79132 
62,18,2 6 47 110 260 293 296 318 344 356 527 586 593 778 858 1089 1193 1196 1198 1203 1210 1221 1246 1270 1291 1580 1653 1682 1704 1721 1732 1961 2011 2012 2028 2115 2329 2571 2762 2953 2959 3147 3578 3793 3949 3994 4011 4262 4306 4896 4963 4973 4993 4995 5349 5445 5459 5816 5903 5952 5989 5995 6333 6365 6373 6534 6539 6863 6874 6934 7153 7254 7293 7361 7373 7438 8360 8368 8641 8950 8961 8984 27831 30793 32587 33794 34150 36529 37729 37733 38061 44191 45499 45517 45722 48394 48516 48780 51540 51662 52604 53125 53464 56757 58559 59315 60040 60074 60684 60756 64957 68157 68319 68954 69122 69757 72011 72998 73017 74458 74789 77561 79132 79702 85414 86332 86880 87232 88140 89745 91500 91529 91542 91658 96610 97938 98809 99114 102125 102903 103772 104879 106072 106487 106489 106782 109374 109487 110102 111362 111759 112552 112852 115713 116797 116823 117176 122886 122892 122900 122904 122918 122920 122924 122926 135569 139385 150548 158238 159093 162606 164179 166635 168252 185135 
62,19,2 47 260 293 344 356 410 586 1089 1097 1193 1196 1198 1210 1265 1270 1291 1580 1610 1645 1653 1732 2011 2012 2115 2571 2617 2628 2762 2953 2959 3114 3578 3752 3793 
62,20,2 586 1097 2617 3114 3578 3793 3948 3977 3994 4270 4306 4367 4896 4993 4995 5254 5349 5378 5388 5445 5502 5618 5630 5816 5952 5989 6333 6365 
62,21,2 260 293 296 356 586 858 1196 1198 1210 1221 1265 1270 1291 1580 1704 1721 2011 2012 2023 2115 2571 2617 2628 2762 2953 2959 3000 3114 3578 3793 3948 4306 4896 4963 4973 4993 5254 5349 5378 5445 5459 5816 5952 5989 6365 6373 6539 6874 6934 7143 7153 7373 7438 8360 8368 8529 8636 8961 8972 8984 30793 32587 33493 33679 33794 34150 40815 41566 44191 45447 45499 46972 49272 51662 53121 53125 53322 56775 58559 59315 60074 63113 68954 69122 69844 72998 73017 74789 77561 79132 81564 81834 81845 84152 87232 87520 88125 88140 88405 89745 91500 91529 94777 96079 97938 99114 101864 102125 104211 104374 106072 106487 106489 106782 106918 108190 109374 109487 110102 111362 111743 111759 112852 114180 115149 116797 116823 119141 122882 122886 122892 122896 122900 122904 122922 135133 135536 136020 164179 168248 168252 
62,22,318 356 858 1193 2959 3578 3949 4306 4878 4993 4995 5388 5816 6539 6874 7153 7361 7438 8961 31658 33794 36529 37733 44191 46976 48394 48516 48780 49272 51540 54503 55820 58559 59315 60069 68157 68954 69122 69757 72998 74789 
62,23,6 293 296 778 858 1089 1193 1203 1221 3000 3949 4973 5618 6874 7438 8636 8961 
62,24,6 296 318 356 593 1198 1246 1265 1580 1653 1682 1704 2028 2115 2571 2617 3147 3578 4262 4973 4995 5445 5903 7143 7293 31696 33679 38061 44191 46976 47610 49272 51662 58559 61024 63113 64957 64969 68157 72011 79132 91529 91542 94777 96079 96610 111759 122886 139385 
62,25,260 527 1198 2028 2571 3578 4993 5952 7153 58559 59315 60069 68157 68954 74458 79132 91529 116797 122912 122916 176371 187593 
62,26,47 296 344 356 593 
62,27,2 260 356 1097 1196 1198 1210 1270 1580 1721 2012 2115 2628 3114 
62,28,6 47 110 260 293 296 318 356 527 593 778 858 1089 1196 1198 1210 1221 1580 1610 1645 1653 1682 1704 1732 2012 2023 2028 2329 2571 2628 2762 2959 3147 3252 3578 3793 3949 3994 4011 4223 4878 4993 4995 5349 5378 5445 5502 5630 5903 5952 5989 5995 6333 6365 6534 6539 6874 6934 7143 7153 7361 7438 7458 8636 8641 8914 8950 8961 27831 32587 33493 33660 33679 33794 34150 36529 38061 41566 41569 44191 46723 47099 48385 48516 48780 49272 49530 51540 51662 52604 53322 54503 54997 55820 55908 56174 56587 58559 58803 59315 60040 60069 60684 61024 63113 64957 68237 68319 71106 72998 
62,29,296 318 356 858 1198 1270 2028 3578 4223 5995 48516 51540 55820 56174 68237 81845 87232 99114 111362 111759 
62,30,110 260 318 1196 1198 1210 1291 2571 4993 5952 7153 33794 58559 59315 60069 68954 79132 91529 96821 109487 111759 112852 116823 122904 
62,31,344 1196 1198 1246 1265 1270 
62,32,6 260 296 318 410 527 593 1196 1198 
62,33,110 293 296 318 356 527 593 778 1210 1580 1610 1653 1682 1704 1721 2028 2571 2762 
62,34,110 318 356 1580 1682 1721 2571 2617 2628 2762 2953 2959 3000 3793 3948 3977 4306 4367 4973 5349 5378 5459 5952 6333 6539 6874 6934 7438 8636 45499 
62,35,
62,36,318 1704 2012 4995 
62,37,296 318 344 356 593 
62,38,110 296 318 356 410 527 586 593 
62,39,47 260 296 593 858 1089 1097 1196 1198 1210 1221 1270 1291 1610 2571 2762 3000 3793 
62,40,110 296 318 344 410 
62,41,47 293 296 356 593 778 1089 1097 1265 1682 1704 1721 1732 1961 2028 2115 2329 2571 2959 3578 3948 3949 4011 4262 4306 4878 4963 4973 5618 5816 5952 5989 5995 6373 6539 6874 7293 7361 7438 8641 8961 37729 46723 47099 48394 48516 48780 49530 51662 54001 55820 64969 68157 68954 69122 69757 79132 81845 88163 91529 96829 97921 99114 104879 106918 109374 111659 112552 112556 115149 115569 115713 116897 122882 122904 128360 136864 139385 140110 150548 
62,42,47 110 260 296 318 344 356 410 527 586 593 858 1089 1097 1196 1210 1221 1246 1265 1270 1580 1610 1645 1653 1682 1704 1961 2011 2023 2028 2115 2329 2571 2628 2959 3252 3578 3752 3793 3948 3977 4262 4367 
62,43,47 110 296 318 344 356 410 
62,44,6 260 1210 
62,45,6 110 260 296 344 356 586 593 778 858 1097 1196 1198 1210 1221 1246 1265 1270 1291 1580 1610 1653 1682 1704 1721 1732 1961 2011 2012 2028 2115 2124 2329 2571 2628 2762 2959 3114 3147 3578 3752 3793 4011 4306 4896 4963 4993 5349 5378 5445 5502 5630 5989 6333 6365 6373 6539 8360 8636 33493 33679 53121 53125 53322 
62,46,110 318 344 593 
62,47,47 318 356 593 1097 1203 1265 1580 1721 1961 2028 2762 2959 3147 3949 3969 4878 5989 6373 30793 47099 48385 49530 56587 69122 72998 84152 88405 91658 97921 97938 106782 108729 112552 112556 112804 139385 
62,48,1193 1580 1653 2115 2571 2617 3793 5349 5445 5903 6333 8371 8636 
62,49,110 318 356 527 1097 2028 2571 47099 79132 109487 122920 139385 168252 
62,50,296 318 356 593 858 1198 1291 1580 1682 1721 1732 2571 2959 3000 3114 3949 4306 4896 5459 5618 5816 6539 6874 7438 8368 8961 30793 33794 41566 45517 47099 48385 48780 49272 56174 58559 69122 72998 74458 79132 79702 94864 96079 96610 97938 99114 106782 109374 109487 110102 112552 116797 117176 122882 122898 122904 122918 128360 135143 136020 136864 137857 139385 158238 175661 176371 
62,51,2 260 344 527 593 858 1196 1580 1645 2011 2023 2124 2617 2762 3949 3969 3994 4148 4262 4270 4878 5254 5378 5459 5816 6934 7254 7438 51662 52722 54001 58559 60074 
62,52,260 293 318 356 1196 1198 1210 1704 2571 2959 6874 7153 7361 7438 8961 31696 36529 37733 44191 45447 46976 47099 47610 48516 49272 49530 51662 54503 54997 58559 60069 60684 63113 68954 69122 71535 72998 73017 74458 79132 89745 96079 98809 112852 122882 122886 122900 122904 
62,53,
62,54,47 110 296 318 356 410 586 593 
62,55,4011 27831 48516 
62,56,47 110 296 318 344 356 410 593 
62,57,6 110 260 296 356 410 527 593 778 858 1193 1196 1198 1210 1221 1265 1270 1291 1580 1610 1653 1682 1704 1721 2023 2028 2115 2124 2571 2617 2628 2762 3114 3578 
62,58,47 110 293 296 318 344 356 527 
62,59,110 260 527 593 858 1097 1196 1210 1221 1580 1610 2028 2571 
62,60,318 527 858 1203 58559 
62,61,293 318 593 1089 1653 2012 3949 4011 4878 4993 5952 6874 7153 7361 7438 27831 
62,63,47 110 260 293 296 318 344 356 527 586 778 858 1089 1097 1193 1196 1198 1203 1210 1221 1265 1270 1291 1580 1682 1704 1732 2028 2115 2329 2571 2959 3000 3578 3752 3793 3948 3949 4011 4223 4262 4306 4878 4896 4963 4993 4995 5349 5378 5445 5618 5903 5952 5989 6365 6539 6541 6874 6934 7153 7254 7361 7438 30793 31658 32587 33794 41566 45722 48385 48516 48780 49272 53125 58559 60069 68954 71535 73017 74458 77561 79132 79702 81845 85414 87232 88140 89745 91500 91529 91658 96079 96610 106487 110102 111362 111759 112852 122892 
62,64,6 47 110 260 293 296 318 344 356 527 586 593 778 858 1089 1097 1193 1196 1203 1210 1221 1265 1580 1645 1682 1704 1732 1961 2023 2028 2115 2124 2329 2571 2617 2762 2959 3114 3147 3752 3793 3949 3969 3994 4011 4148 4223 4262 4270 4306 4878 4896 4973 4993 5254 5388 5445 5502 5630 5816 5903 5952 6333 6365 6373 6539 6863 6874 7153 7254 7293 7361 7438 8360 8368 8641 8950 8961 30793 32587 33794 37733 40815 41566 41569 45447 
62,65,318 527 1246 1682 2028 2329 2959 3147 4993 7153 7458 33660 36529 44191 46976 47610 48780 58559 74458 79132 88140 91542 97921 109487 111759 116797 122904 
62,66,47 110 260 293 296 318 356 586 593 1089 1196 1198 1203 1210 1246 1265 1270 1610 1682 1704 1961 2011 2028 2115 2571 2617 2628 2762 2959 3252 3578 4306 4993 5349 5445 5459 5618 5952 6333 6539 6874 7143 7153 7293 7361 7373 7438 8360 8636 8961 
62,67,293 296 318 356 1270 1291 1580 2011 2012 2028 2329 2571 2959 4011 4306 4993 5952 6539 7153 60069 68157 79132 99114 
62,68,2 6 47 110 260 293 296 318 344 356 410 527 586 593 858 1089 1097 1193 1196 1198 1210 1221 1265 1270 1291 1580 1610 1645 1653 1682 1704 1721 1732 1961 2011 2012 2023 2028 2115 2124 2329 2571 2617 2628 2762 2953 2959 3000 3114 3147 3252 3578 3752 3793 3948 3949 3969 3977 3994 4011 4148 4223 4262 4270 4306 4367 4878 4896 4963 4973 4993 4995 5254 5349 5378 5445 5459 5502 5618 5630 5816 5952 5989 5995 6333 6365 6373 6534 6539 6564 6863 6874 6934 7143 7153 7254 7293 7361 7373 7438 7458 8360 8368 8371 8529 8636 8641 8961 8972 8984 27660 27706 27831 31696 32587 33493 33679 33794 34150 37729 37733 38061 40815 41566 41569 44191 45499 45517 45722 46723 46972 46976 47610 48043 48385 48394 48516 48780 49272 49530 51540 51662 52722 53125 53464 54001 54503 54997 55820 56174 56587 56757 56775 58047 58559 59315 59501 60040 60069 60072 60074 60126 60684 60756 61024 63072 63113 64969 68157 68319 68554 68954 69122 69757 69844 71535 72011 72998 73017 74458 74789 77561 78772 79132 79702 81564 81834 81845 86332 86880 87232 87430 88125 88140 88163 89492 89745 89864 91500 91529 94864 96079 97921 98809 99114 103042 106487 106489 106782 107406 109374 111362 111759 112852 116797 116823 118696 122882 122886 122904 122918 122922 135143 139385 164179 166528 166635 168252 176371 
